-6.184220314025878906e-03,6.625272333621978760e-03,1.951089501380920410e-02
-6.184220314025878906e-03,6.625272333621978760e-03,1.951089501380920410e-02
-7.184207439422607422e-03,7.625199854373931885e-03,2.051091194152832031e-02
-6.492078304290771484e-03,8.414790034294128418e-03,2.104735374450683594e-02
-6.593704223632812500e-03,8.340127766132354736e-03,2.175274491310119629e-02
-6.566882133483886719e-03,8.003987371921539307e-03,2.256873250007629395e-02
-6.273984909057617188e-03,8.021108806133270264e-03,2.287229895591735840e-02
-6.349623203277587891e-03,7.918506860733032227e-03,2.283230423927307129e-02
-6.370365619659423828e-03,7.476933300495147705e-03,2.288559079170227051e-02
-6.338775157928466797e-03,7.290959358215332031e-03,2.273812890052795410e-02
-6.185889244079589844e-03,7.090680301189422607e-03,2.239164710044860840e-02
-6.120145320892333984e-03,6.854675710201263428e-03,2.183562517166137695e-02
-6.024360656738281250e-03,6.748348474502563477e-03,2.141186594963073730e-02
-6.272494792938232422e-03,6.557710468769073486e-03,2.082151174545288086e-02
-6.543934345245361328e-03,6.397455930709838867e-03,2.023983001708984375e-02
-6.817936897277832031e-03,6.285704672336578369e-03,1.956808567047119141e-02
-7.263481616973876953e-03,6.051681935787200928e-03,1.899942755699157715e-02
-7.850944995880126953e-03,5.547694861888885498e-03,1.829716563224792480e-02
-8.448123931884765625e-03,5.036160349845886230e-03,1.763045787811279297e-02
-8.957922458648681641e-03,4.569686949253082275e-03,1.706847548484802246e-02
-9.368598461151123047e-03,4.186794161796569824e-03,1.726713776588439941e-02
-9.560644626617431641e-03,3.941304981708526611e-03,1.744759082794189453e-02
-9.722888469696044922e-03,3.877542912960052490e-03,1.764672994613647461e-02
-9.800374507904052734e-03,3.830827772617340088e-03,1.782470941543579102e-02
-9.894251823425292969e-03,3.774113953113555908e-03,1.794409751892089844e-02
-9.823501110076904297e-03,3.747195005416870117e-03,1.805084943771362305e-02
-9.751498699188232422e-03,3.457695245742797852e-03,1.812195777893066406e-02
-9.519517421722412109e-03,2.963073551654815674e-03,1.813694834709167480e-02
-9.479761123657226562e-03,2.389229834079742432e-03,1.806735992431640625e-02
-9.598374366760253906e-03,1.816749572753906250e-03,1.796784996986389160e-02
-9.658157825469970703e-03,1.198396086692810059e-03,1.796102523803710938e-02
-9.577631950378417969e-03,6.368160247802734375e-04,1.798781752586364746e-02
-9.493887424468994141e-03,4.103407263755798340e-04,1.803675293922424316e-02
-9.551286697387695312e-03,2.345591783523559570e-04,1.809608936309814453e-02
-9.642899036407470703e-03,1.442432403564453125e-05,1.811996102333068848e-02
-9.888112545013427734e-03,-4.075616598129272461e-04,1.804620027542114258e-02
-1.011025905609130859e-02,-8.879005908966064453e-04,1.798167824745178223e-02
-1.013827323913574219e-02,-1.413144171237945557e-03,1.795136928558349609e-02
-1.020669937133789062e-02,-1.905724406242370605e-03,1.796418428421020508e-02
-1.034259796142578125e-02,-2.421952784061431885e-03,1.805487275123596191e-02
-1.054203510284423828e-02,-3.008395433425903320e-03,1.816517114639282227e-02
-1.081579923629760742e-02,-3.615021705627441406e-03,1.823422312736511230e-02
-1.118177175521850586e-02,-4.193112254142761230e-03,1.833528280258178711e-02
-1.148635149002075195e-02,-4.853799939155578613e-03,1.840865612030029297e-02
-1.171314716339111328e-02,-5.312472581863403320e-03,1.842343807220458984e-02
-1.154071092605590820e-02,-5.606517195701599121e-03,1.846525073051452637e-02
-1.125472784042358398e-02,-5.788318812847137451e-03,1.851078867912292480e-02
-1.101917028427124023e-02,-6.057225167751312256e-03,1.863411068916320801e-02
-1.079374551773071289e-02,-6.265930831432342529e-03,1.869422197341918945e-02
-1.055353879928588867e-02,-6.374970078468322754e-03,1.863655447959899902e-02
-1.026535034179687500e-02,-6.330870091915130615e-03,1.848989725112915039e-02
-9.918868541717529297e-03,-6.321981549263000488e-03,1.829025149345397949e-02
-9.601652622222900391e-03,-6.429769098758697510e-03,1.808342337608337402e-02
-9.160339832305908203e-03,-6.560876965522766113e-03,1.785850524902343750e-02
-8.681714534759521484e-03,-6.638810038566589355e-03,1.758626103401184082e-02
-8.152484893798828125e-03,-6.617844104766845703e-03,1.738652586936950684e-02
-7.662773132324218750e-03,-6.515175104141235352e-03,1.713380217552185059e-02
-7.189035415649414062e-03,-6.251186132431030273e-03,1.691052317619323730e-02
-6.714403629302978516e-03,-5.913175642490386963e-03,1.662445068359375000e-02
-6.229221820831298828e-03,-5.401894450187683105e-03,1.650923490524291992e-02
-5.817770957946777344e-03,-4.905179142951965332e-03,1.635748147964477539e-02
-5.336463451385498047e-03,-4.440814256668090820e-03,1.613941788673400879e-02
-4.957377910614013672e-03,-4.001326858997344971e-03,1.589295268058776855e-02
-4.593908786773681641e-03,-3.648012876510620117e-03,1.562735438346862793e-02
-4.177808761596679688e-03,-3.424286842346191406e-03,1.528385281562805176e-02
-3.839135169982910156e-03,-3.364115953445434570e-03,1.496207714080810547e-02
-3.563940525054931641e-03,-3.397151827812194824e-03,1.469320058822631836e-02
-3.416955471038818359e-03,-3.562681376934051514e-03,1.443696022033691406e-02
-3.233492374420166016e-03,-3.748744726181030273e-03,1.419788599014282227e-02
-3.170907497406005859e-03,-3.815792500972747803e-03,1.398101449012756348e-02
-3.089964389801025391e-03,-3.864824771881103516e-03,1.374375820159912109e-02
-2.977848052978515625e-03,-3.831684589385986328e-03,1.350829005241394043e-02
-2.896785736083984375e-03,-3.710016608238220215e-03,1.331210136413574219e-02
-2.722203731536865234e-03,-3.622263669967651367e-03,1.307499408721923828e-02
-2.620339393615722656e-03,-3.595657646656036377e-03,1.290768384933471680e-02
-2.540886402130126953e-03,-3.528878092765808105e-03,1.282373070716857910e-02
-2.403080463409423828e-03,-3.453269600868225098e-03,1.261705160140991211e-02
-2.291023731231689453e-03,-3.239706158638000488e-03,1.240640878677368164e-02
-2.084374427795410156e-03,-2.873949706554412842e-03,1.212641596794128418e-02
-1.848340034484863281e-03,-2.518847584724426270e-03,1.176539063453674316e-02
-1.604080200195312500e-03,-2.149656414985656738e-03,1.141229271888732910e-02
-1.348793506622314453e-03,-1.662030816078186035e-03,1.113906502723693848e-02
-9.737610816955566406e-04,-1.341052353382110596e-03,1.075005531311035156e-02
-5.458593368530273438e-04,-1.022383570671081543e-03,1.038977503776550293e-02
-1.018047332763671875e-04,-6.575807929039001465e-04,1.011538505554199219e-02
5.573034286499023438e-04,-4.549175500869750977e-04,9.622186422348022461e-03
1.110792160034179688e-03,-3.689602017402648926e-04,9.142190217971801758e-03
1.519680023193359375e-03,-2.491995692253112793e-04,8.708238601684570312e-03
1.851916313171386719e-03,1.941397786140441895e-04,8.378058671951293945e-03
2.204477787017822266e-03,6.729811429977416992e-04,8.151888847351074219e-03
2.534031867980957031e-03,1.026697456836700439e-03,7.914543151855468750e-03
2.887845039367675781e-03,1.485250890254974365e-03,7.722526788711547852e-03
3.347158432006835938e-03,1.896172761917114258e-03,7.386714220046997070e-03
3.886997699737548828e-03,2.326421439647674561e-03,6.939828395843505859e-03
4.583954811096191406e-03,2.686761319637298584e-03,6.542623043060302734e-03
5.214631557464599609e-03,2.901293337345123291e-03,6.211906671524047852e-03
5.724310874938964844e-03,2.999909222126007080e-03,5.926191806793212891e-03
6.206929683685302734e-03,3.063917160034179688e-03,5.654752254486083984e-03
6.636679172515869141e-03,3.104358911514282227e-03,5.394607782363891602e-03
7.116436958312988281e-03,3.102801740169525146e-03,5.144208669662475586e-03
7.594764232635498047e-03,3.084741532802581787e-03,4.943668842315673828e-03
7.954359054565429688e-03,2.997726202011108398e-03,4.814445972442626953e-03
8.237361907958984375e-03,2.891547977924346924e-03,4.770100116729736328e-03
8.441090583801269531e-03,2.806127071380615234e-03,4.769384860992431641e-03
8.611679077148437500e-03,2.702727913856506348e-03,4.806727170944213867e-03
8.696556091308593750e-03,2.562575042247772217e-03,4.812389612197875977e-03
8.682429790496826172e-03,2.399004995822906494e-03,4.801601171493530273e-03
8.721530437469482422e-03,2.162963151931762695e-03,4.879295825958251953e-03
8.813977241516113281e-03,1.902587711811065674e-03,4.931449890136718750e-03
8.741319179534912109e-03,1.736000180244445801e-03,5.038321018218994141e-03
8.551537990570068359e-03,1.395367085933685303e-03,5.214899778366088867e-03
8.236885070800781250e-03,1.141943037509918213e-03,5.400955677032470703e-03
7.866621017456054688e-03,8.167400956153869629e-04,5.698293447494506836e-03
7.550001144409179688e-03,4.348754882812500000e-04,5.949884653091430664e-03
7.174909114837646484e-03,3.261119127273559570e-05,6.212979555130004883e-03
6.771147251129150391e-03,-3.720596432685852051e-04,6.444424390792846680e-03
6.319761276245117188e-03,-6.452351808547973633e-04,6.631195545196533203e-03
5.853772163391113281e-03,-1.060500741004943848e-03,6.861239671707153320e-03
5.520105361938476562e-03,-1.443296670913696289e-03,7.067322731018066406e-03
5.243003368377685547e-03,-1.851260662078857422e-03,7.224708795547485352e-03
5.073785781860351562e-03,-2.185262739658355713e-03,7.378995418548583984e-03
4.812359809875488281e-03,-2.486772835254669189e-03,7.530689239501953125e-03
4.512786865234375000e-03,-2.663731575012207031e-03,7.659763097763061523e-03
4.319012165069580078e-03,-2.799615263938903809e-03,7.775127887725830078e-03
4.351496696472167969e-03,-2.915889024734497070e-03,7.757335901260375977e-03
4.413604736328125000e-03,-2.901948988437652588e-03,7.680475711822509766e-03
4.443705081939697266e-03,-2.848736941814422607e-03,7.491707801818847656e-03
4.671514034271240234e-03,-2.429381012916564941e-03,6.889671087265014648e-03
4.978895187377929688e-03,-2.055965363979339600e-03,6.316632032394409180e-03
5.295693874359130859e-03,-1.710504293441772461e-03,5.726128816604614258e-03
5.513429641723632812e-03,-1.525275409221649170e-03,5.094110965728759766e-03
5.652606487274169922e-03,-1.417823135852813721e-03,4.555016756057739258e-03
5.752444267272949219e-03,-1.420333981513977051e-03,4.075884819030761719e-03
5.733966827392578125e-03,-1.558020710945129395e-03,3.510385751724243164e-03
5.794584751129150391e-03,-1.651108264923095703e-03,2.939462661743164062e-03
5.512356758117675781e-03,-2.194039523601531982e-03,2.922087907791137695e-03
5.443394184112548828e-03,-2.509102225303649902e-03,2.824693918228149414e-03
5.270302295684814453e-03,-2.852737903594970703e-03,2.667427062988281250e-03
5.215227603912353516e-03,-3.128863871097564697e-03,2.422362565994262695e-03
5.185008049011230469e-03,-3.292694687843322754e-03,2.258211374282836914e-03
5.326390266418457031e-03,-3.400295972824096680e-03,2.027332782745361328e-03
5.559325218200683594e-03,-3.468632698059082031e-03,1.796245574951171875e-03
5.758762359619140625e-03,-3.591157495975494385e-03,1.565217971801757812e-03
6.040215492248535156e-03,-3.692619502544403076e-03,1.354277133941650391e-03
6.307184696197509766e-03,-3.759019076824188232e-03,1.204699277877807617e-03
6.539762020111083984e-03,-3.842324018478393555e-03,1.032739877700805664e-03
6.705641746520996094e-03,-3.889739513397216797e-03,9.032785892486572266e-04
6.821691989898681641e-03,-3.964968025684356689e-03,7.433593273162841797e-04
6.917297840118408203e-03,-3.955349326133728027e-03,5.966722965240478516e-04
6.971776485443115234e-03,-4.010029137134552002e-03,5.215704441070556641e-04
7.023692131042480469e-03,-3.916792571544647217e-03,4.689693450927734375e-04
7.088482379913330078e-03,-3.821097314357757568e-03,3.811419010162353516e-04
7.152795791625976562e-03,-3.773421049118041992e-03,3.551542758941650391e-04
7.158577442169189453e-03,-3.563232719898223877e-03,3.258585929870605469e-04
7.086575031280517578e-03,-3.340840339660644531e-03,3.046095371246337891e-04
7.065773010253906250e-03,-3.040023148059844971e-03,2.845823764801025391e-04
7.051229476928710938e-03,-2.775020897388458252e-03,2.814233303070068359e-04
7.024526596069335938e-03,-2.543464303016662598e-03,3.370642662048339844e-04
6.947517395019531250e-03,-2.324111759662628174e-03,3.269910812377929688e-04
6.809175014495849609e-03,-2.153083682060241699e-03,2.176761627197265625e-04
6.640255451202392578e-03,-1.972787082195281982e-03,8.231401443481445312e-05
6.588339805603027344e-03,-1.874946057796478271e-03,-2.914667129516601562e-05
6.548583507537841797e-03,-1.785159111022949219e-03,-1.791119575500488281e-04
6.496667861938476562e-03,-1.799285411834716797e-03,-3.890395164489746094e-04
6.466448307037353516e-03,-1.760058104991912842e-03,-5.751252174377441406e-04
6.515681743621826172e-03,-1.668803393840789795e-03,-7.897019386291503906e-04
6.494224071502685547e-03,-1.622416079044342041e-03,-9.220242500305175781e-04
6.187677383422851562e-03,-1.725606620311737061e-03,-9.185671806335449219e-04
5.913019180297851562e-03,-1.872293651103973389e-03,-8.940994739532470703e-04
5.641102790832519531e-03,-2.187803387641906738e-03,-9.993910789489746094e-04
5.385339260101318359e-03,-2.448700368404388428e-03,-1.098662614822387695e-03
5.026817321777343750e-03,-2.753168344497680664e-03,-1.238465309143066406e-03
4.762768745422363281e-03,-3.030426800251007080e-03,-1.387268304824829102e-03
4.482567310333251953e-03,-3.287620842456817627e-03,-1.544237136840820312e-03
