2.712798118591308594e-02,-2.317082881927490234e-02,-2.328649163246154785e-02
2.712798118591308594e-02,-2.317082881927490234e-02,-2.328649163246154785e-02
2.612805366516113281e-02,-2.217090129852294922e-02,-2.428647875785827637e-02
2.520251274108886719e-02,-2.121222019195556641e-02,-2.524392306804656982e-02
2.441501617431640625e-02,-2.025055885314941406e-02,-2.592828869819641113e-02
2.366590499877929688e-02,-1.927483081817626953e-02,-2.648715674877166748e-02
2.296018600463867188e-02,-1.830124855041503906e-02,-2.692082524299621582e-02
2.236652374267578125e-02,-1.736807823181152344e-02,-2.733509242534637451e-02
2.172088623046875000e-02,-1.642227172851562500e-02,-2.793626487255096436e-02
2.100801467895507812e-02,-1.551640033721923828e-02,-2.863009274005889893e-02
2.027845382690429688e-02,-1.458287239074707031e-02,-2.915497124195098877e-02
1.950359344482421875e-02,-1.366758346557617188e-02,-2.974778413772583008e-02
1.875257492065429688e-02,-1.279389858245849609e-02,-3.034880757331848145e-02
1.797366142272949219e-02,-1.188051700592041016e-02,-3.088541328907012939e-02
1.720833778381347656e-02,-1.099824905395507812e-02,-3.139457106590270996e-02
1.643872261047363281e-02,-1.012563705444335938e-02,-3.188830614089965820e-02
1.575589179992675781e-02,-9.212374687194824219e-03,-3.229770064353942871e-02
1.513004302978515625e-02,-8.627653121948242188e-03,-3.266450762748718262e-02
1.445055007934570312e-02,-8.059144020080566406e-03,-3.302575647830963135e-02
1.380157470703125000e-02,-7.427453994750976562e-03,-3.338344395160675049e-02
1.338219642639160156e-02,-6.814837455749511719e-03,-3.370651602745056152e-02
1.289963722229003906e-02,-6.219863891601562500e-03,-3.400902450084686279e-02
1.237654685974121094e-02,-5.661725997924804688e-03,-3.428952395915985107e-02
1.192641258239746094e-02,-5.101799964904785156e-03,-3.458896279335021973e-02
1.150846481323242188e-02,-4.567384719848632812e-03,-3.485056757926940918e-02
1.110339164733886719e-02,-4.053950309753417969e-03,-3.510205447673797607e-02
1.090216636657714844e-02,-3.810286521911621094e-03,-3.523541986942291260e-02
1.090288162231445312e-02,-3.684759140014648438e-03,-3.533643484115600586e-02
1.094436645507812500e-02,-3.560304641723632812e-03,-3.543058037757873535e-02
1.093792915344238281e-02,-3.439903259277343750e-03,-3.550924360752105713e-02
1.088571548461914062e-02,-3.363251686096191406e-03,-3.552863001823425293e-02
1.083326339721679688e-02,-3.190040588378906250e-03,-3.555871546268463135e-02
1.081728935241699219e-02,-2.956151962280273438e-03,-3.568927943706512451e-02
1.080822944641113281e-02,-2.755403518676757812e-03,-3.578585386276245117e-02
1.083898544311523438e-02,-2.548456192016601562e-03,-3.579489886760711670e-02
1.091933250427246094e-02,-2.408266067504882812e-03,-3.578199446201324463e-02
1.107168197631835938e-02,-2.369046211242675781e-03,-3.577484190464019775e-02
1.128077507019042969e-02,-2.380728721618652344e-03,-3.570052981376647949e-02
1.151466369628906250e-02,-2.419590950012207031e-03,-3.571318089962005615e-02
1.175570487976074219e-02,-2.480983734130859375e-03,-3.565014898777008057e-02
1.209211349487304688e-02,-2.485990524291992188e-03,-3.551448881626129150e-02
1.253104209899902344e-02,-2.492427825927734375e-03,-3.528960049152374268e-02
1.290607452392578125e-02,-2.535223960876464844e-03,-3.495873510837554932e-02
1.326060295104980469e-02,-2.606272697448730469e-03,-3.434363007545471191e-02
1.352953910827636719e-02,-2.702832221984863281e-03,-3.365375101566314697e-02
1.372361183166503906e-02,-2.646565437316894531e-03,-3.289233148097991943e-02
1.375770568847656250e-02,-2.386331558227539062e-03,-3.220187127590179443e-02
1.367282867431640625e-02,-2.078056335449218750e-03,-3.162902593612670898e-02
1.346087455749511719e-02,-1.725316047668457031e-03,-3.112828731536865234e-02
1.318788528442382812e-02,-1.395702362060546875e-03,-3.063030540943145752e-02
1.301860809326171875e-02,-1.051306724548339844e-03,-3.006014227867126465e-02
1.285624504089355469e-02,-7.661581039428710938e-04,-2.932013571262359619e-02
1.292753219604492188e-02,-5.409717559814453125e-04,-2.861782908439636230e-02
1.297330856323242188e-02,-1.174211502075195312e-04,-2.774533629417419434e-02
1.292467117309570312e-02,2.181529998779296875e-04,-2.687585353851318359e-02
1.296615600585937500e-02,4.858970642089843750e-04,-2.610923349857330322e-02
1.307773590087890625e-02,7.814168930053710938e-04,-2.542228996753692627e-02
1.328897476196289062e-02,9.150505065917968750e-04,-2.479888498783111572e-02
1.334118843078613281e-02,1.110553741455078125e-03,-2.424278855323791504e-02
1.331782341003417969e-02,1.144647598266601562e-03,-2.388226985931396484e-02
1.333999633789062500e-02,1.124262809753417969e-03,-2.360510826110839844e-02
1.343965530395507812e-02,9.577274322509765625e-04,-2.343018352985382080e-02
1.355195045471191406e-02,1.113414764404296875e-03,-2.309073507785797119e-02
1.365518569946289062e-02,1.083135604858398438e-03,-2.276611328125000000e-02
1.388525962829589844e-02,8.815526962280273438e-04,-2.242584526538848877e-02
1.410675048828125000e-02,6.486177444458007812e-04,-2.203442156314849854e-02
1.437258720397949219e-02,2.690553665161132812e-04,-2.158381044864654541e-02
1.457166671752929688e-02,-6.020069122314453125e-05,-2.115930616855621338e-02
1.485681533813476562e-02,-4.142522811889648438e-04,-2.085933089256286621e-02
1.517248153686523438e-02,-7.071495056152343750e-04,-2.057421207427978516e-02
1.544260978698730469e-02,-9.574890136718750000e-04,-2.026116847991943359e-02
1.560616493225097656e-02,-1.213073730468750000e-03,-1.996143162250518799e-02
1.569509506225585938e-02,-1.461505889892578125e-03,-1.974041759967803955e-02
1.564598083496093750e-02,-1.672267913818359375e-03,-1.975417137145996094e-02
1.544618606567382812e-02,-1.719594001770019531e-03,-1.980109512805938721e-02
