2.803921699523925781e-02,5.415260791778564453e-02,5.269008874893188477e-02
2.803921699523925781e-02,5.415260791778564453e-02,5.269008874893188477e-02
2.903914451599121094e-02,5.315256118774414062e-02,5.369010567665100098e-02
3.003382682800292969e-02,5.238127708435058594e-02,5.439263582229614258e-02
3.102445602416992188e-02,5.154395103454589844e-02,5.507779121398925781e-02
3.077888488769531250e-02,5.103600025177001953e-02,5.586573481559753418e-02
3.027415275573730469e-02,5.093872547149658203e-02,5.643516778945922852e-02
3.039002418518066406e-02,5.065369606018066406e-02,5.714890360832214355e-02
3.077578544616699219e-02,5.021524429321289062e-02,5.790907144546508789e-02
3.106904029846191406e-02,4.990863800048828125e-02,5.856606364250183105e-02
3.108167648315429688e-02,4.961836338043212891e-02,5.874657630920410156e-02
3.113555908203125000e-02,4.937756061553955078e-02,5.867463350296020508e-02
3.123497962951660156e-02,4.920864105224609375e-02,5.850490927696228027e-02
3.118944168090820312e-02,4.907083511352539062e-02,5.822178721427917480e-02
3.121304512023925781e-02,4.893314838409423828e-02,5.784678459167480469e-02
3.129410743713378906e-02,4.864776134490966797e-02,5.782565474510192871e-02
3.127098083496093750e-02,4.840278625488281250e-02,5.777931213378906250e-02
3.107833862304687500e-02,4.831182956695556641e-02,5.780407786369323730e-02
3.086948394775390625e-02,4.823613166809082031e-02,5.803185701370239258e-02
3.059363365173339844e-02,4.811537265777587891e-02,5.793574452400207520e-02
3.032803535461425781e-02,4.793822765350341797e-02,5.795440077781677246e-02
3.005480766296386719e-02,4.781985282897949219e-02,5.797910690307617188e-02
2.982425689697265625e-02,4.770553112030029297e-02,5.782905220985412598e-02
2.948927879333496094e-02,4.759573936462402344e-02,5.757439136505126953e-02
2.920055389404296875e-02,4.752480983734130859e-02,5.742850899696350098e-02
2.917027473449707031e-02,4.744207859039306641e-02,5.736276507377624512e-02
2.915215492248535156e-02,4.740810394287109375e-02,5.731749534606933594e-02
2.904582023620605469e-02,4.729115962982177734e-02,5.704313516616821289e-02
2.890658378601074219e-02,4.717922210693359375e-02,5.677744746208190918e-02
