9.843111038208007812e-03,3.692333400249481201e-02,8.568406105041503906e-03
1.084303855895996094e-02,3.592333197593688965e-02,7.568418979644775391e-03
1.152563095092773438e-02,3.660525381565093994e-02,6.744712591171264648e-03
1.213860511779785156e-02,3.735068440437316895e-02,6.217032670974731445e-03
1.270532608032226562e-02,3.815673291683197021e-02,5.843222141265869141e-03
1.325035095214843750e-02,3.898061811923980713e-02,5.419939756393432617e-03
1.379227638244628906e-02,3.981731832027435303e-02,5.065172910690307617e-03
1.416707038879394531e-02,4.066269099712371826e-02,4.783779382705688477e-03
1.436090469360351562e-02,4.103742539882659912e-02,4.607975482940673828e-03
1.446866989135742188e-02,4.134152829647064209e-02,4.482865333557128906e-03
1.457118988037109375e-02,4.161018133163452148e-02,4.327803850173950195e-03
1.460099220275878906e-02,4.176585376262664795e-02,4.145860671997070312e-03
1.454114913940429688e-02,4.201635718345642090e-02,4.086047410964965820e-03
1.446175575256347656e-02,4.228521883487701416e-02,4.027783870697021484e-03
1.436042785644531250e-02,4.250596463680267334e-02,4.062950611114501953e-03
1.426291465759277344e-02,4.262748360633850098e-02,4.053801298141479492e-03
1.411700248718261719e-02,4.268608987331390381e-02,4.057288169860839844e-03
1.393961906433105469e-02,4.274375736713409424e-02,4.027426242828369141e-03
1.377892494201660156e-02,4.291623830795288086e-02,4.003137350082397461e-03
1.363277435302734375e-02,4.299780726432800293e-02,4.068255424499511719e-03
1.353263854980468750e-02,4.308250546455383301e-02,4.116505384445190430e-03
1.339673995971679688e-02,4.318201541900634766e-02,4.141092300415039062e-03
1.332807540893554688e-02,4.337422549724578857e-02,4.147827625274658203e-03
1.314640045166015625e-02,4.382053017616271973e-02,3.956705331802368164e-03
1.303553581237792969e-02,4.423555731773376465e-02,3.703773021697998047e-03
1.297688484191894531e-02,4.467780888080596924e-02,3.472447395324707031e-03
1.288890838623046875e-02,4.500624537467956543e-02,3.191471099853515625e-03
1.266098022460937500e-02,4.533457756042480469e-02,2.800375223159790039e-03
1.242876052856445312e-02,4.568329453468322754e-02,2.417713403701782227e-03
1.220202445983886719e-02,4.597795009613037109e-02,1.989424228668212891e-03
1.192927360534667969e-02,4.642458260059356689e-02,1.573115587234497070e-03
1.165604591369628906e-02,4.687669873237609863e-02,1.235246658325195312e-03
1.148104667663574219e-02,4.737748205661773682e-02,9.075701236724853516e-04
1.132488250732421875e-02,4.780767858028411865e-02,7.062554359436035156e-04
1.110410690307617188e-02,4.846009612083435059e-02,3.810524940490722656e-04
1.091575622558593750e-02,4.882110655307769775e-02,2.538263797760009766e-04
1.059103012084960938e-02,4.908083379268646240e-02,1.450181007385253906e-04
1.032495498657226562e-02,4.926234483718872070e-02,8.982419967651367188e-05
1.000404357910156250e-02,4.929323494434356689e-02,6.332993507385253906e-05
9.537220001220703125e-03,4.914706945419311523e-02,9.939074516296386719e-05
